id,global_rank,state_rank,state,name,city,latitude,longitude,roof_area_sqft,annual_rain_inches,annual_capture_gallons,cooling_tower_score,cooling_confidence,cooling_tower_distance_m,facility_score,water_cost_score,roof_geometry_quality_score,final_viability_score,opportunity_type,explanation,visual_notes,review_scope,review_status,primary_visual_source,satellite_review_status,satellite_context_observation,sentinel_landsat_note,gee_note,high_res_confirmation_note,usable_roof_observation,rooftop_obstruction_flag,rooftop_obstruction_notes,cooling_visual_support,cooling_visual_confidence,site_context_note,imagery_note,reviewed_by,reviewed_at,google_earth_link,gee_reference_link,high_res_confirmation_link,review_workflow
georgia_7a3094b945b1,15680,42,Georgia,,,34.704509,-84.949715,155481.72,50.72,4912998.46,0.1,0.3,202478.9850903251,1.0,0.0882,0.9057,29.65,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.704509,-84.949715",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.704509%20-84.949715,"https://www.google.com/maps?q=34.704509,-84.949715&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_b762314273c8,15714,43,Georgia,,,33.608887,-84.383508,536426.14,50.72,16950293.57,0.1,0.3,121258.9440904371,1.0,0.0882,0.8769,29.64,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.608887,-84.383508",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.608887%20-84.383508,"https://www.google.com/maps?q=33.608887,-84.383508&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_f1b59c4dbc5b,15716,44,Georgia,,,34.448568,-84.92144,383235.06,50.72,12109676.04,0.1,0.3,184613.5314520936,1.0,0.0882,0.888,29.64,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.448568,-84.92144",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.448568%20-84.92144,"https://www.google.com/maps?q=34.448568,-84.92144&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_38c82e415e58,15746,45,Georgia,,,33.407028,-84.748681,110122.64,50.72,3479716.85,0.1,0.3,169359.73840406945,1.0,0.0882,0.9074,29.64,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.407028,-84.748681",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.407028%20-84.748681,"https://www.google.com/maps?q=33.407028,-84.748681&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_8e382dacd802,15757,46,Georgia,,,33.627617,-84.423963,295096.24,50.72,9324616.25,0.1,0.3,124542.36353726617,1.0,0.0882,0.8932,29.63,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.627617,-84.423963",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.627617%20-84.423963,"https://www.google.com/maps?q=33.627617,-84.423963&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_54fee08e64a3,15768,47,Georgia,,,34.704546,-84.950787,157522.27,50.72,4977476.9,0.1,0.3,202584.78383138948,1.0,0.0882,0.9034,29.63,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.704546,-84.950787",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.704546%20-84.950787,"https://www.google.com/maps?q=34.704546,-84.950787&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_d4eea3a08c60,15783,48,Georgia,,,33.556672,-84.540705,109824.37,50.72,3470291.94,0.1,0.3,140096.97554792732,1.0,0.0882,0.9071,29.63,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.556672,-84.540705",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.556672%20-84.540705,"https://www.google.com/maps?q=33.556672,-84.540705&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_3bc1ec893110,15867,49,Georgia,,,33.731931,-84.561165,211143.36,50.72,6671826.13,0.1,0.3,135244.92574136046,1.0,0.0882,0.8976,29.61,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.731931,-84.561165",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.731931%20-84.561165,"https://www.google.com/maps?q=33.731931,-84.561165&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_f170f63a09e0,15894,50,Georgia,,,31.621684,-84.178173,109212.91,50.72,3450970.69,0.1,0.3,321288.3754461401,1.0,0.0882,0.9048,29.61,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/31.621684,-84.178173",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2031.621684%20-84.178173,"https://www.google.com/maps?q=31.621684,-84.178173&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_cf7cf3dcbaaf,15896,51,Georgia,,,34.016706,-84.608636,108267.23,50.72,3421088.56,0.1,0.3,137546.42909873743,1.0,0.0882,0.9049,29.61,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.016706,-84.608636",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.016706%20-84.608636,"https://www.google.com/maps?q=34.016706,-84.608636&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_a3ca702eae94,15898,52,Georgia,,,32.597291,-83.584819,102742.02,50.72,3246499.88,0.1,0.3,181892.3639741018,1.0,0.0882,0.9059,29.61,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/32.597291,-83.584819",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2032.597291%20-83.584819,"https://www.google.com/maps?q=32.597291,-83.584819&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_a9b50c28266b,15921,53,Georgia,,,33.567814,-84.351203,458202.71,50.72,14478545.82,0.1,0.3,120184.23617111388,1.0,0.0882,0.8789,29.6,Rainfall-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.567814,-84.351203",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.567814%20-84.351203,"https://www.google.com/maps?q=33.567814,-84.351203&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_b90039f2c460,15966,54,Georgia,,,34.784163,-84.946433,231075.77,50.72,7301661.58,0.1,0.3,207786.8445628585,1.0,0.0882,0.8943,29.59,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.784163,-84.946433",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.784163%20-84.946433,"https://www.google.com/maps?q=34.784163,-84.946433&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_1d9058d9da19,15978,55,Georgia,,,34.448067,-84.924248,158286.05,50.72,5001611.25,0.1,0.3,184880.52007957923,1.0,0.0882,0.8998,29.59,Rainfall-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,state_top_100,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/34.448067,-84.924248",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2034.448067%20-84.924248,"https://www.google.com/maps?q=34.448067,-84.924248&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
