id,global_rank,state_rank,state,name,city,latitude,longitude,roof_area_sqft,annual_rain_inches,annual_capture_gallons,cooling_tower_score,cooling_confidence,cooling_tower_distance_m,facility_score,water_cost_score,roof_geometry_quality_score,final_viability_score,opportunity_type,explanation,visual_notes,review_scope,review_status,primary_visual_source,satellite_review_status,satellite_context_observation,sentinel_landsat_note,gee_note,high_res_confirmation_note,usable_roof_observation,rooftop_obstruction_flag,rooftop_obstruction_notes,cooling_visual_support,cooling_visual_confidence,site_context_note,imagery_note,reviewed_by,reviewed_at,google_earth_link,gee_reference_link,high_res_confirmation_link,review_workflow
florida_cee96cb1a359,122,99,Florida,,,26.612957,-81.838436,131407.0,54.57,4467458.23,0.1,0.3,962498.3203690944,1.0,0.1569,0.8962,35.79,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.612957,-81.838436",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.612957%20-81.838436,"https://www.google.com/maps?q=26.612957,-81.838436&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
georgia_fcc13baefc36,123,1,Georgia,,,33.952336,-83.373467,131205.59,50.72,4145907.71,0.8,0.75,229.21549548993264,1.0,0.0882,0.5328,35.79,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong rainfall potential, high annual capture potential, strong nearby cooling demand signal, strong industrial or regulated facility context.",Large roof catchment area; Strong nearby cooling tower evidence; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/33.952336,-83.373467",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2033.952336%20-83.373467,"https://www.google.com/maps?q=33.952336,-83.373467&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_9e39fbeaa758,124,100,Florida,,,26.29076,-80.108229,118265.48,54.57,4020684.53,0.1,0.3,1052095.6303185837,1.0,0.1569,0.8971,35.79,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/26.29076,-80.108229",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2026.29076%20-80.108229,"https://www.google.com/maps?q=26.29076,-80.108229&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_e2e9ce4e7109,125,101,Florida,,,28.434654,-81.355169,464171.37,54.57,15780485.12,0.1,0.3,752858.3159835843,1.0,0.1569,0.8699,35.78,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.434654,-81.355169",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.434654%20-81.355169,"https://www.google.com/maps?q=28.434654,-81.355169&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_197813520c8f,126,102,Florida,,,28.407673,-81.341315,443199.48,54.57,15067501.47,0.1,0.3,756578.342740305,1.0,0.1569,0.8717,35.78,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.407673,-81.341315",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.407673%20-81.341315,"https://www.google.com/maps?q=28.407673,-81.341315&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_a3b1f25a49a9,127,103,Florida,,,27.769317,-82.656955,287688.04,54.57,9780561.94,0.1,0.3,806421.7150836231,1.0,0.1569,0.8833,35.78,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/27.769317,-82.656955",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2027.769317%20-82.656955,"https://www.google.com/maps?q=27.769317,-82.656955&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_34b012e7cefe,128,104,Florida,,,30.440964,-84.311532,167155.56,54.57,5682805.96,0.1,0.3,473611.9007933753,1.0,0.1569,0.8921,35.78,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.440964,-84.311532",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.440964%20-84.311532,"https://www.google.com/maps?q=30.440964,-84.311532&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_06e73a39a341,129,105,Florida,,,30.347884,-81.739878,161958.34,54.57,5506115.5,0.1,0.3,507786.1358899056,1.0,0.1569,0.8925,35.78,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.347884,-81.739878",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.347884%20-81.739878,"https://www.google.com/maps?q=30.347884,-81.739878&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_42fd6e9a44fa,130,106,Florida,,,25.760181,-80.374558,141730.43,54.57,4818425.02,0.1,0.3,1104679.7865059508,1.0,0.1569,0.8947,35.78,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/25.760181,-80.374558",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2025.760181%20-80.374558,"https://www.google.com/maps?q=25.760181,-80.374558&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_c04acf3bf4ed,131,107,Florida,,,29.179724,-82.207974,118493.01,54.57,4028419.9,0.1,0.3,637220.1171919405,1.0,0.1569,0.8957,35.78,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/29.179724,-82.207974",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2029.179724%20-82.207974,"https://www.google.com/maps?q=29.179724,-82.207974&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
west_virginia_96f37b6d0ec1,132,11,West Virginia,,,37.364294,-81.070199,126814.27,45.3,3578939.65,0.1,0.3,177362.5962432844,1.0,1.0,0.8718,35.77,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/37.364294,-81.070199",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2037.364294%20-81.070199,"https://www.google.com/maps?q=37.364294,-81.070199&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_1311dad9caae,133,108,Florida,,,30.312788,-81.658589,197078.03,54.57,6700083.46,0.1,0.3,515301.4492681761,1.0,0.1569,0.8885,35.76,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.312788,-81.658589",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.312788%20-81.658589,"https://www.google.com/maps?q=30.312788,-81.658589&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_27f288368470,134,109,Florida,,,30.307354,-81.564173,136458.56,54.57,4639196.67,0.1,0.3,519937.2592769163,1.0,0.1569,0.8925,35.76,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/30.307354,-81.564173",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2030.307354%20-81.564173,"https://www.google.com/maps?q=30.307354,-81.564173&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
florida_f54b4411ab22,135,110,Florida,,,28.446009,-81.158576,391858.23,54.57,13322047.35,0.1,0.3,758323.6629002223,1.0,0.1569,0.8729,35.75,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,global_top_500,pending,Sentinel-2 / Landsat / Google Earth Engine,pending,,,,,,,,,,,,,,"https://earth.google.com/web/search/28.446009,-81.158576",https://www.google.com/search?q=Google%20Earth%20Engine%20Sentinel-2%20Landsat%2028.446009%20-81.158576,"https://www.google.com/maps?q=28.446009,-81.158576&t=k&z=20",1) Review Copernicus Browser for Sentinel/Landsat site context; 2) Review Google Earth context; 3) Use high-res confirmation for rooftop/cooling validation; 4) Fill support/confidence notes
