id,name,state,city,latitude,longitude,roof_area_sqft,roof_over_100k,roof_area_score,roof_threshold_bonus,annual_rain_inches,annual_precip_score,annual_capture_gallons,annual_capture_score,cooling_degree_days,cooling_degree_days_score,water_cost,water_cost_score,state_policy_score,local_incentive_score,cooling_tower_score,cooling_confidence,building_type_score,facility_score,improvement_value_score,flood_score,water_stress_score,esg_score,leed_score,energy_star_score,opportunity_type,explanation,visual_notes,cooling_tower_distance_m,facility_distance_m,energy_star_distance_m,leed_distance_m,policy_notes,building_perimeter_ft,bbox_width_ft,bbox_height_ft,bbox_area_sqft,elongation_ratio,rectangularity_score,shape_compactness,perimeter_score,rectangular_roof_score,compact_roof_score,elongation_penalty_score,roof_geometry_quality_score,base_viability_score,confidence_multiplier,final_viability_score,global_rank,state_rank,building_name,short_address,zip_code
florida_d2e6c252e59d,Candidate florida_d2e6c252e59d,Florida,Unknown City,28.406943,-80.60626,122777.1,True,0.0003,1,54.57,0.8812,4174066.57,0.0056,355,1.0,37,0.1569,0,0,0.1,0.3,0.0003,1.0,0.2726,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,785046.3014627504,29.3542990492,,,,1482.84,387.13,356.26,137918.93,1.0867,0.8902,0.7017,0.0059,0.8902,0.7017,0.9967,0.8455,0.400551,0.88,35.25,479,449,Candidate florida_d2e6c252e59d,,
florida_db1096a7c9d4,Candidate florida_db1096a7c9d4,Florida,Unknown City,30.322336,-81.731949,121358.76,True,0.0003,1,54.57,0.8812,4125847.11,0.0055,355,1.0,37,0.1569,0,0,0.1,0.3,0.0003,1.0,0.2725,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,511178.7769959254,127.9982000084,,,,1483.77,468.21,285.59,133716.09,1.6394,0.9076,0.6927,0.0059,0.9076,0.6927,0.9757,0.846,0.400599,0.88,35.25,480,450,Candidate florida_db1096a7c9d4,,
florida_ea62a5ed004e,Candidate florida_ea62a5ed004e,Florida,Unknown City,25.748419,-80.338432,118986.29,True,0.0003,1,54.57,0.8812,4045189.99,0.0054,355,1.0,37,0.1569,0,0,0.1,0.3,0.0003,1.0,0.2725,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1107286.8065784615,99.3408566512,,,,1457.45,319.93,416.84,133359.62,1.3029,0.8922,0.7039,0.0054,0.8922,0.7039,0.9885,0.8456,0.400539,0.88,35.25,481,451,Candidate florida_ea62a5ed004e,,
florida_3af33ff8ab27,Candidate florida_3af33ff8ab27,Florida,Unknown City,25.784461,-80.337694,111847.93,True,0.0002,1,54.57,0.8812,3802506.38,0.0049,355,1.0,37,0.1569,0,0,0.1,0.3,0.0002,1.0,0.2723,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1103070.4364771603,236.4502592366,,,,1462.65,437.54,272.97,119435.29,1.6029,0.9365,0.657,0.0055,0.9365,0.657,0.9771,0.8468,0.400608,0.88,35.25,482,452,Candidate florida_3af33ff8ab27,,
florida_9878074e8036,Candidate florida_9878074e8036,Florida,Unknown City,27.766731,-82.636328,100716.13,True,0.0,1,54.57,0.8812,3424057.35,0.0043,355,1.0,37,0.1569,0,0,0.1,0.3,0.0,1.0,0.2721,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,806976.3479695135,65.6814676447,,,,1417.8,463.83,224.54,104148.39,2.0657,0.967,0.6296,0.0047,0.967,0.6296,0.9596,0.8474,0.400578,0.88,35.25,483,453,Candidate florida_9878074e8036,,
west_virginia_66a4097a641b,Candidate west_virginia_66a4097a641b,West Virginia,Unknown City,39.44818,-77.988024,120235.31,True,0.0003,1,45.3,0.6818,3393268.9,0.0043,13,0.0366,123,1.0,0,0,0.1,0.3,0.0003,1.0,0.6515,0.0,0.0,0.4,0.0134,0.0,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,194065.1417570245,117.9235688846,,,,1503.33,317.74,435.13,138258.21,1.3695,0.8696,0.6685,0.0062,0.8696,0.6685,0.986,0.8225,0.400549,0.88,35.25,484,16,Candidate west_virginia_66a4097a641b,,
west_virginia_2abb712e28c1,Candidate west_virginia_2abb712e28c1,West Virginia,Unknown City,38.356368,-81.629391,111098.17,True,0.0002,1,45.3,0.6818,3135401.44,0.0038,13,0.0366,123,1.0,0,0,0.1,0.3,0.0002,1.0,0.6513,0.0,0.0,0.4,0.0134,0.0,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,26955.6591444666,124.6310228431,,,,1414.13,389.69,337.2,131403.47,1.1557,0.8455,0.6981,0.0046,0.8455,0.6981,0.9941,0.8236,0.400606,0.88,35.25,485,17,Candidate west_virginia_2abb712e28c1,,
florida_647fb7b8d03d,Candidate florida_647fb7b8d03d,Florida,Unknown City,25.80558,-80.318642,735489.78,True,0.0097,1,54.57,0.8812,25004526.95,0.0405,355,1.0,37,0.1569,0,0,0.1,0.3,0.0097,1.0,0.2848,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to very large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1101238.8249395525,162.8183611225,,,,4013.86,719.85,1144.01,823515.6,1.5892,0.8931,0.5737,0.0515,0.8931,0.5737,0.9776,0.7982,0.400473,0.88,35.24,486,454,Candidate florida_647fb7b8d03d,,
florida_2c6dafd4a9a1,Candidate florida_2c6dafd4a9a1,Florida,Unknown City,26.648397,-80.155377,205265.83,True,0.0016,1,54.57,0.8812,6978445.0,0.0103,355,1.0,37,0.1569,0,0,0.1,0.3,0.0016,1.0,0.2742,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1008603.1818902872,201.2540719151,,,,1946.77,646.08,351.42,227045.43,1.8385,0.9041,0.6806,0.0142,0.9041,0.6806,0.9682,0.8387,0.400494,0.88,35.24,487,455,Candidate florida_2c6dafd4a9a1,,
florida_be84701a5622,Candidate florida_be84701a5622,Florida,Unknown City,26.569554,-80.068078,171486.78,True,0.0011,1,54.57,0.8812,5830054.92,0.0083,355,1.0,37,0.1569,0,0,0.1,0.3,0.0011,1.0,0.2735,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1021247.9501802564,31.8255217196,,,,1798.33,405.03,465.92,188711.58,1.1503,0.9087,0.6664,0.0116,0.9087,0.6664,0.9943,0.841,0.400455,0.88,35.24,488,456,Candidate florida_be84701a5622,,
florida_4253e15ceaa4,Candidate florida_4253e15ceaa4,Florida,Unknown City,27.885848,-82.360582,150995.55,True,0.0008,1,54.57,0.8812,5133412.32,0.0072,355,1.0,37,0.1569,0,0,0.1,0.3,0.0008,1.0,0.2731,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,795836.8173739882,189.8740338377,,,,1751.15,634.75,244.2,155005.95,2.5993,0.9741,0.6188,0.0107,0.9741,0.6188,0.9393,0.8428,0.400494,0.88,35.24,489,457,Candidate florida_4253e15ceaa4,,
florida_b6352a73c8b5,Candidate florida_b6352a73c8b5,Florida,Unknown City,25.785607,-80.326468,134631.49,True,0.0005,1,54.57,0.8812,4577081.57,0.0062,355,1.0,37,0.1569,0,0,0.1,0.3,0.0005,1.0,0.2728,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1103319.3790621003,86.4909418229,,,,1605.92,535.41,268.51,143762.94,1.994,0.9365,0.656,0.0081,0.9365,0.656,0.9623,0.8435,0.400413,0.88,35.24,490,458,Candidate florida_b6352a73c8b5,,
florida_f3e20eed1f52,Candidate florida_f3e20eed1f52,Florida,Unknown City,30.471723,-81.658808,128701.28,True,0.0004,1,54.57,0.8812,4375471.57,0.0059,355,1.0,37,0.1569,0,0,0.1,0.3,0.0004,1.0,0.2727,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,496302.2007223076,212.1654089992,,,,1599.89,550.39,243.23,133871.36,2.2628,0.9614,0.6318,0.008,0.9614,0.6318,0.9521,0.8442,0.400446,0.88,35.24,491,459,Candidate florida_f3e20eed1f52,,
florida_558be246b6e2,Candidate florida_558be246b6e2,Florida,Unknown City,27.989568,-82.35617,112837.33,True,0.0002,1,54.57,0.8812,3836143.12,0.005,355,1.0,37,0.1569,0,0,0.1,0.3,0.0002,1.0,0.2724,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,782973.2346005196,77.4749775851,,,,1532.26,567.55,199.77,113379.46,2.841,0.9952,0.6039,0.0068,0.9952,0.6039,0.9302,0.8452,0.400428,0.88,35.24,492,460,Candidate florida_558be246b6e2,,
florida_21de2ce3aa4a,Candidate florida_21de2ce3aa4a,Florida,Unknown City,28.507547,-81.438508,112365.97,True,0.0002,1,54.57,0.8812,3820118.24,0.005,355,1.0,37,0.1569,0,0,0.1,0.3,0.0002,1.0,0.2724,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,741302.6747486985,44.5463346414,,,,1493.52,215.12,540.3,116229.34,2.5116,0.9668,0.633,0.0061,0.9668,0.633,0.9426,0.8451,0.400416,0.88,35.24,493,461,Candidate florida_21de2ce3aa4a,,
florida_741ed2552c6d,Candidate florida_741ed2552c6d,Florida,Unknown City,28.814573,-81.332296,107363.74,True,0.0001,1,54.57,0.8812,3650056.88,0.0047,355,1.0,37,0.1569,0,0,0.1,0.3,0.0001,1.0,0.2722,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,707837.6080186326,60.0861764174,,,,1428.25,296.56,390.99,115951.99,1.3184,0.9259,0.6614,0.0049,0.9259,0.6614,0.9879,0.8457,0.400437,0.88,35.24,494,462,Candidate florida_741ed2552c6d,,
west_virginia_69bd900d05b0,Candidate west_virginia_69bd900d05b0,West Virginia,Unknown City,38.30578,-80.830066,121789.28,True,0.0003,1,45.3,0.6818,3437124.88,0.0043,13,0.0366,123,1.0,0,0,0.1,0.3,0.0003,1.0,0.6515,0.0,0.0,0.4,0.0134,0.0,Balanced Opportunity,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,112754.265320672,180.3663914623,,,,1515.88,307.52,454.25,139690.96,1.4771,0.8718,0.666,0.0065,0.8718,0.666,0.9819,0.8218,0.400465,0.88,35.24,495,18,Candidate west_virginia_69bd900d05b0,,
florida_76c11ce9a16d,Candidate florida_76c11ce9a16d,Florida,Unknown City,29.920464,-81.404881,206308.34,True,0.0016,1,54.57,0.8812,7013887.33,0.0103,355,1.0,37,0.1569,0,0,0.1,0.3,0.0016,1.0,0.2742,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Very large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,572713.7252251648,180.9735204635,,,,1956.43,475.88,487.12,231810.67,1.0236,0.89,0.6773,0.0144,0.89,0.6773,0.9991,0.8374,0.400338,0.88,35.23,496,463,Candidate florida_76c11ce9a16d,,
florida_18f80fdc0432,Candidate florida_18f80fdc0432,Florida,Unknown City,25.857341,-80.38587,170097.73,True,0.0011,1,54.57,0.8812,5782831.24,0.0083,355,1.0,37,0.1569,0,0,0.1,0.3,0.0011,1.0,0.2735,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1092850.015160916,227.8780093874,,,,1798.04,302.77,607.97,184075.08,2.008,0.9241,0.6612,0.0116,0.9241,0.6612,0.9618,0.8396,0.400287,0.88,35.23,497,464,Candidate florida_18f80fdc0432,,
florida_71fd77e0d189,Candidate florida_71fd77e0d189,Florida,Unknown City,26.296629,-80.252497,161496.36,True,0.0009,1,54.57,0.8812,5490409.52,0.0078,355,1.0,37,0.1569,0,0,0.1,0.3,0.0009,1.0,0.2733,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1045964.886038336,162.6430197304,,,,1731.6,531.4,334.87,177949.92,1.5869,0.9075,0.6768,0.0104,0.9075,0.6768,0.9777,0.8408,0.400341,0.88,35.23,498,465,Candidate florida_71fd77e0d189,,
florida_1a322f8a32f1,Candidate florida_1a322f8a32f1,Florida,Unknown City,27.228548,-82.492617,152425.74,True,0.0008,1,54.57,0.8812,5182034.65,0.0073,355,1.0,37,0.1569,0,0,0.1,0.3,0.0008,1.0,0.2732,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,875842.75564951,35.9039050661,,,,1676.3,459.81,368.43,169407.8,1.248,0.8998,0.6817,0.0094,0.8998,0.6817,0.9906,0.8416,0.400362,0.88,35.23,499,466,Candidate florida_1a322f8a32f1,,
florida_9372dcb9ee4a,Candidate florida_9372dcb9ee4a,Florida,Unknown City,28.537751,-81.384156,149511.48,True,0.0008,1,54.57,0.8812,5082958.23,0.0071,355,1.0,37,0.1569,0,0,0.1,0.3,0.0008,1.0,0.2731,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, very high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,739433.5031399613,110.6509341345,,,,1573.2,499.99,355.45,177721.45,1.4066,0.8413,0.7591,0.0075,0.8413,0.7591,0.9846,0.8412,0.40029,0.88,35.23,500,467,Candidate florida_9372dcb9ee4a,,
florida_db318bc244e9,Candidate florida_db318bc244e9,Florida,Unknown City,26.213737,-81.775326,136755.23,True,0.0006,1,54.57,0.8812,4649282.6,0.0064,355,1.0,37,0.1569,0,0,0.1,0.3,0.0006,1.0,0.2728,0.0,0.0,0.4,0.9396,0.0,Cooling-Demand-Driven,"Strong candidate due to large roof catchment area, strong roof geometry for water collection, strong rainfall potential, high annual capture potential, strong industrial or regulated facility context.",Large roof catchment area; Near industrial or regulated facility context; Near sustainability-certified building context,1012579.796401966,75.5726452926,,,,1602.25,388.6,387.96,150761.26,1.0016,0.9071,0.6694,0.008,0.9071,0.6694,0.9999,0.8425,0.400332,0.88,35.23,501,468,Candidate florida_db318bc244e9,,
